258, 454
260, 453
260, 452
260, 451
260, 451
260, 452
260, 453
260, 454
261, 455
263, 456
269, 456
274, 456
278, 455
284, 452
288, 449
292, 447
295, 447
298, 448
303, 452
306, 452
308, 453
309, 452
308, 452
307, 452
308, 452
314, 453
323, 454
335, 456
346, 456
358, 455
368, 453
378, 450
386, 448
393, 446
398, 445
401, 445
404, 446
404, 449
404, 451
402, 451
402, 451
402, 451
406, 452
427, 448
442, 446
461, 444
484, 448
502, 451
514, 451
522, 450
530, 450
535, 449
539, 449
542, 449
544, 449
546, 451
549, 454
551, 456
553, 458
557, 460
564, 461
576, 460
587, 459
608, 456
631, 453
648, 452
661, 451
671, 450
679, 450
685, 449
687, 443
688, 439
690, 433
697, 430
701, 427
708, 425
715, 424
722, 427
728, 428
733, 429
736, 432
739, 435
742, 438
744, 440
744, 434
744, 430
745, 428
752, 423
755, 418
764, 408
771, 403
780, 403
785, 403
790, 402
797, 407
801, 410
805, 414
811, 418
815, 421
818, 424
821, 426
824, 429
827, 430
829, 431
830, 431
831, 430
831, 428
831, 424
831, 422
832, 420
839, 422
847, 425
853, 428
858, 431
863, 433
867, 436
870, 438
873, 438
765, 364
768, 362
768, 362
767, 361
765, 361
764, 360
766, 356
771, 353
779, 349
787, 345
796, 344
803, 342
808, 339
812, 338
816, 337
820, 337
823, 337
826, 337
827, 335
827, 335
826, 335
826, 334
827, 334
827, 334
827, 334
826, 335
826, 337
826, 338
833, 337
845, 337
854, 337
864, 337
870, 335
875, 334
878, 333
880, 333
882, 332
883, 332
885, 332
890, 335
898, 335
904, 335
911, 330
917, 326
923, 326
926, 326
929, 327
933, 329
945, 345
963, 372
985, 415
1012, 473
1037, 526
1074, 607
1100, 664
1119, 700
1133, 724
1143, 738
1151, 745
1156, 750
1158, 752
1161, 750
1164, 749
1166, 747
1166, 742
1167, 737
1167, 733
1167, 729
1167, 725
1166, 723
1165, 722
1169, 718
1170, 716
1175, 712
1182, 706
1188, 702
1194, 697
1198, 693
1201, 690
1203, 688
1205, 685
1206, 682
1207, 678
1211, 672
1217, 665
1222, 660
1226, 656
1230, 654
1235, 652
1239, 649
1246, 646
1252, 642
1255, 637
1258, 633
1261, 629
1263, 625
1265, 622
1266, 619
1266, 615
1265, 611
1263, 609
1261, 607
1260, 606
1259, 605
1259, 603
1258, 602
1259, 601
1260, 598
1260, 595
1260, 591
1261, 586
1262, 582
1263, 578
1266, 574
1266, 571
1188, 548
1046, 514
909, 483
841, 467
772, 455
710, 442
659, 430
631, 410
620, 393
611, 381
604, 373
602, 367
603, 366
604, 365
605, 365
605, 365
604, 366
603, 366
603, 366
602, 366
602, 367
603, 367
604, 365
606, 363
607, 361
609, 358
610, 358
607, 354
605, 350
604, 349
603, 347
602, 345
601, 345
601, 347
601, 348
600, 348
598, 349
593, 354
587, 359
582, 364
579, 367
575, 370
571, 373
568, 375
567, 373
567, 370
567, 369
568, 367
569, 367
568, 367
568, 367
568, 367
568, 365
567, 364
565, 364
563, 364
561, 364
558, 363
555, 359
551, 355
548, 348
546, 342
545, 339
544, 337
543, 336
543, 337
543, 340
543, 343
543, 346
543, 352
542, 356
540, 356
539, 355
541, 354
541, 355
541, 355
541, 358
540, 361
543, 358
547, 352
556, 341
563, 337
574, 332
586, 331
595, 331
604, 335
611, 342
617, 352
621, 359
623, 365
625, 368
628, 365
639, 362
648, 359
656, 360
662, 362
670, 364
676, 366
678, 369
681, 368
686, 365
689, 361
693, 356
696, 353
699, 352
697, 357
697, 359
695, 362
694, 365
693, 368
692, 369
690, 369
680, 370
669, 370
654, 371
639, 372
617, 374
597, 373
585, 371
576, 370
569, 368
565, 366
561, 367
558, 364
555, 363
552, 361
550, 359
549, 359
548, 359
548, 359
549, 358
550, 358
552, 361
553, 364
554, 366
554, 367
553, 368
552, 369
551, 370
552, 370
576, 365
598, 361
613, 358
628, 372
639, 382
647, 388
656, 388
663, 385
668, 384
675, 384
678, 383
703, 382
718, 381
735, 381
747, 382
751, 381
754, 380
757, 378
359, 355
361, 354
372, 351
386, 347
397, 343
407, 343
417, 345
426, 346
434, 345
441, 343
447, 340
451, 338
457, 341
460, 342
462, 345
464, 348
462, 350
459, 350
456, 350
453, 348
455, 341
461, 335
475, 332
490, 329
506, 328
518, 328
527, 328
535, 328
553, 337
563, 347
585, 364
637, 401
683, 435
725, 468
775, 506
846, 561
942, 636
1009, 690
1055, 728
1087, 754
1109, 771
1125, 783
1135, 791
1142, 795
1148, 795
1151, 795
1153, 794
1155, 792
1158, 789
1160, 786
1164, 781
1167, 777
1173, 773
1179, 769
1184, 765
1187, 762
1190, 760
1191, 759
1191, 759
1191, 759
1191, 759
1193, 759
1195, 759
1196, 757
1196, 754
1196, 753
1197, 752
1197, 750
1207, 745
1220, 739
1230, 734
1247, 725
1258, 719
1263, 713
1266, 706
1268, 701
1268, 697
1269, 694
1270, 691
1271, 688
1272, 685
1276, 681
1277, 678
1289, 671
1298, 668
1304, 668
1309, 667
1318, 661
1324, 657
1327, 655
1330, 651
1332, 646
1332, 642
1332, 639
1331, 636
1331, 633
1332, 630
1335, 627
1337, 624
1339, 621
1341, 617
1342, 614
1342, 612
1330, 611
1299, 611
1274, 611
1254, 610
1235, 610
1218, 607
1205, 604
1195, 601
1188, 598
1188, 592
1190, 586
1195, 582
1199, 579
1202, 577
1204, 575
1204, 576
1205, 576
1207, 568
1209, 562
1210, 557
1211, 553
1211, 549
1211, 543
1211, 539
1211, 535
1210, 531
1209, 527
1209, 523
1209, 520
1210, 517
1211, 514
1211, 511
1214, 506
1216, 502
1217, 499
1218, 496
1219, 492
1222, 484
1224, 477
1224, 472
1223, 467
1215, 461
1187, 470
1168, 477
962, 486
791, 479
664, 474
561, 469
491, 463
449, 456
421, 449
402, 442
389, 434
382, 430
376, 426
373, 423
372, 420
371, 417
371, 416
373, 415
375, 414
377, 413
378, 413
379, 414
377, 413
376, 413
373, 411
373, 409
381, 396
391, 383
400, 378
406, 374
412, 371
417, 371
421, 374
425, 380
430, 385
433, 389
436, 391
436, 391
437, 389
437, 388
435, 385
434, 383
434, 381
434, 379
434, 374
445, 375
451, 370
456, 368
460, 367
465, 368
472, 370
477, 371
479, 370
475, 370
470, 370
466, 369
463, 368
459, 367
455, 368
451, 369
450, 370
450, 369
450, 368
450, 367
451, 366
451, 365
450, 365
448, 367
446, 369
447, 371
452, 374
464, 374
479, 375
490, 376
500, 374
507, 372
513, 371
518, 371
522, 371
527, 371
530, 371
533, 371
538, 372
544, 374
551, 374
556, 374
562, 374
570, 370
574, 366
576, 363
578, 361
579, 361
579, 361
580, 364
590, 369
600, 375
606, 378
613, 380
620, 380
627, 379
633, 379
637, 379
641, 379
643, 379
645, 379
657, 394
666, 406
661, 392
670, 393
682, 394
691, 394
699, 400
707, 400
713, 399
716, 398
715, 397
714, 396
714, 397
716, 398
717, 398
718, 397
718, 394
719, 384
720, 376
721, 372
722, 370
722, 369
722, 369
520, 453
524, 456
525, 465
526, 471
526, 467
527, 463
530, 460
534, 457
540, 455
548, 453
554, 452
559, 450
563, 448
566, 443
567, 438
568, 433
568, 429
567, 427
567, 428
566, 430
572, 431
578, 431
584, 432
593, 432
601, 430
606, 428
609, 427
610, 426
610, 426
609, 428
609, 428
608, 429
607, 432
606, 434
617, 433
626, 431
635, 431
653, 435
671, 441
682, 443
693, 445
702, 446
719, 442
735, 434
744, 432
751, 428
757, 424
760, 423
760, 428
760, 432
759, 435
757, 437
757, 435
757, 433
758, 432
758, 431
759, 431
762, 434
786, 438
804, 442
822, 445
835, 448
847, 448
857, 448
869, 449
881, 442
885, 437
888, 435
883, 433
879, 429
875, 427
874, 429
874, 430
879, 428
885, 428
889, 429
900, 429
913, 428
922, 427
928, 426
932, 425
935, 424
938, 422
941, 421
944, 420
948, 421
964, 432
1012, 465
1055, 496
1088, 521
1113, 547
1135, 573
1151, 590
1164, 597
1173, 602
1177, 603
1179, 603
1182, 604
1185, 599
1185, 593
1185, 589
1185, 586
1186, 584
1187, 582
1186, 580
1185, 579
1184, 579
1183, 579
1183, 578
1183, 578
1183, 578
1180, 577
1187, 573
1208, 560
1224, 550
1236, 543
1244, 538
1248, 536
1250, 534
1252, 533
1254, 532
1257, 528
1259, 525
1261, 522
1268, 520
1274, 518
1282, 514
1292, 508
1299, 504
1303, 501
1308, 496
1312, 492
1323, 485
1333, 479
1341, 474
1360, 466
1375, 460
1385, 455
1390, 452
1391, 450
1390, 450
1391, 449
1390, 449
1390, 449
1390, 449
1390, 449
1390, 448
1392, 447
1394, 447
1399, 445
1406, 438
1411, 433
1414, 430
1416, 427
1405, 437
1098, 621
898, 688
792, 621
711, 578
657, 547
617, 528
587, 516
567, 509
550, 505
537, 502
527, 503
519, 502
514, 502
508, 497
502, 491
495, 484
490, 479
483, 476
474, 469
467, 464
460, 463
453, 462
445, 461
441, 460
437, 459
430, 460
420, 460
413, 458
408, 454
404, 453
401, 451
402, 449
402, 447
402, 444
402, 444
400, 444
398, 443
390, 440
382, 438
376, 439
372, 439
372, 439
372, 439
371, 439
370, 439
363, 439
356, 439
349, 439
345, 436
338, 434
332, 434
327, 434
325, 437
325, 439
323, 439
322, 439
323, 440
324, 440
326, 439
327, 438
327, 438
323, 438
321, 438
320, 438
318, 439
318, 438
318, 436
318, 436
318, 437
318, 438
317, 438
317, 438
321, 435
322, 437
323, 438
347, 439
365, 443
377, 447
385, 449
389, 451
389, 452
389, 452
389, 453
393, 450
394, 446
395, 444
393, 445
391, 445
390, 446
390, 445
395, 446
403, 449
412, 449
428, 458
439, 461
446, 462
449, 461
452, 459
454, 458
456, 457
458, 456
463, 456
468, 456
478, 452
490, 449
500, 447
507, 446
512, 445
515, 441
516, 437
518, 435
519, 433
520, 431
521, 430
523, 431
830, 523
839, 523
849, 523
856, 521
862, 514
866, 510
869, 507
876, 498
881, 492
887, 494
890, 498
891, 500
892, 501
893, 502
893, 501
893, 500
896, 506
898, 509
900, 509
902, 507
905, 510
910, 510
922, 508
932, 506
939, 506
944, 506
947, 506
950, 506
953, 514
956, 522
962, 534
975, 561
985, 582
1001, 608
1042, 668
1072, 711
1093, 742
1107, 765
1110, 786
1114, 801
1120, 806
1123, 810
1126, 811
1128, 811
1131, 809
1134, 807
1137, 804
1140, 798
1143, 792
1144, 786
1145, 781
1145, 778
1149, 770
1160, 760
1170, 751
1178, 747
1185, 743
1188, 742
1189, 743
1190, 743
1189, 748
1190, 749
1192, 747
1197, 744
1200, 742
1201, 739
1201, 737
1200, 735
1198, 733
1194, 730
1188, 730
1183, 728
1183, 725
1188, 720
1200, 711
1208, 705
1219, 697
1226, 691
1231, 687
1227, 683
1223, 680
1214, 677
1203, 672
1193, 669
1185, 667
1181, 660
1177, 654
1175, 648
1175, 641
1172, 638
931, 622
735, 583
593, 554
487, 533
396, 545
335, 548
300, 549
276, 547
260, 548
251, 547
247, 542
246, 535
245, 535
243, 537
242, 538
241, 555
237, 566
234, 575
229, 567
227, 563
225, 560
225, 567
227, 574
229, 580
231, 583
232, 585
233, 586
232, 587
232, 595
232, 602
231, 608
231, 615
231, 621
231, 626
231, 629
231, 631
231, 632
230, 632
228, 629
225, 625
222, 622
216, 622
212, 622
212, 621
214, 620
214, 620
214, 620
216, 620
218, 590
219, 569
222, 554
225, 544
229, 554
232, 564
235, 574
238, 587
241, 593
245, 604
248, 612
252, 612
255, 611
256, 613
247, 615
243, 625
239, 628
238, 640
239, 648
240, 640
240, 625
240, 613
239, 604
235, 602
232, 601
229, 601
228, 602
223, 606
220, 610
216, 613
213, 615
212, 617
212, 620
213, 623
216, 626
218, 628
218, 630
218, 632
218, 632
219, 630
219, 629
219, 628
220, 628
221, 627
219, 623
219, 622
217, 619
216, 619
216, 619
215, 619
215, 622
217, 625
220, 629
223, 632
225, 633
225, 636
226, 637
227, 638
227, 640
227, 641
226, 642
226, 642
226, 641
224, 637
222, 636
221, 636
221, 637
221, 637
221, 637
222, 635
220, 631
220, 628
220, 627
220, 627
218, 627
217, 628
216, 629
214, 628
213, 628
215, 628
217, 627
218, 627
217, 628
216, 629
216, 630
217, 631
219, 632
221, 633
223, 633
225, 633
230, 631
238, 629
245, 629
251, 629
254, 628
256, 627
257, 627
258, 627
258, 626
258, 625
257, 626
257, 626
257, 626
256, 625
254, 623
253, 621
251, 620
249, 620
248, 621
248, 623
252, 627
254, 629
255, 628
255, 627
254, 626
252, 623
253, 621
253, 620
257, 618
257, 617
252, 617
571, 720
574, 719
574, 718
570, 718
566, 719
563, 720
558, 722
553, 726
547, 729
543, 732
539, 733
537, 733
535, 734
533, 734
529, 735
526, 735
522, 733
519, 732
516, 731
513, 729
507, 726
502, 724
499, 722
496, 721
493, 720
491, 719
490, 719
489, 719
488, 725
498, 726
526, 727
573, 732
622, 738
672, 746
729, 755
837, 774
913, 787
969, 795
1014, 800
1044, 803
1067, 805
1086, 806
1104, 806
1116, 806
1127, 805
1141, 801
1151, 797
1160, 793
1166, 789
1170, 785
1173, 782
1175, 780
1174, 777
1171, 773
1168, 771
1166, 770
1165, 768
1164, 766
1167, 761
1171, 756
1177, 752
1184, 748
1189, 742
1194, 738
1197, 735
1202, 731
1207, 727
1215, 722
1221, 718
1226, 716
1230, 714
1236, 710
1242, 702
1245, 695
1248, 689
1245, 685
1241, 682
1237, 680
1234, 679
1230, 676
1227, 674
1226, 673
1227, 671
1228, 669
1229, 666
1229, 661
1229, 658
1228, 656
1226, 653
1223, 650
1223, 646
1223, 643
1223, 640
1225, 636
1225, 634
1224, 633
1223, 632
1221, 628
1219, 624
1217, 616
1215, 606
1214, 599
1212, 591
1209, 583
1207, 577
1204, 574
1202, 573
1202, 571
1203, 569
1204, 566
1206, 562
1209, 559
1212, 556
1215, 552
1217, 545
1218, 540
1217, 536
1214, 532
1208, 526
1203, 519
1198, 516
1194, 515
1191, 515
1191, 513
1193, 511
1194, 510
1195, 509
1195, 507
1194, 506
1194, 505
1195, 504
1196, 502
1196, 501
1196, 498
1196, 497
1196, 493
1196, 489
1196, 486
1195, 484
1169, 508
928, 585
754, 642
630, 675
538, 705
473, 728
427, 745
396, 760
375, 775
362, 790
351, 796
344, 798
339, 797
335, 794
331, 790
328, 786
324, 780
320, 774
314, 765
310, 760
308, 759
309, 760
304, 750
300, 743
302, 746
299, 743
295, 737
290, 730
287, 725
287, 723
287, 722
287, 720
284, 716
283, 711
285, 707
287, 704
287, 702
289, 703
290, 711
290, 718
290, 729
290, 734
291, 741
292, 747
291, 747
291, 749
291, 751
290, 747
289, 745
290, 743
292, 743
295, 743
294, 745
293, 747
293, 749
293, 749
294, 749
296, 749
297, 749
299, 749
300, 749
300, 749
300, 748
299, 744
299, 741
299, 738
299, 736
306, 732
313, 726
322, 721
377, 721
430, 720
487, 713
532, 708
566, 708
595, 709
623, 717
642, 722
654, 727
660, 728
664, 728
661, 722
659, 718
658, 714
661, 712
666, 711
690, 711
729, 714
756, 717
776, 717
788, 717
804, 719
814, 720
820, 719
824, 715
828, 711
834, 709
845, 709
855, 710
860, 709
875, 710
881, 711
887, 710
892, 709
896, 709
901, 709
905, 709
908, 709
911, 710
914, 711
915, 711
915, 711
915, 711
914, 708
918, 706
925, 704
934, 702
943, 701
953, 702
975, 705
993, 708
1006, 711
1015, 714
1022, 716
1026, 717
1028, 717
1029, 717
1035, 717
1044, 716
1053, 715
1073, 714
1089, 712
1102, 708
397, 525
403, 524
413, 521
424, 518
439, 516
449, 514
456, 512
461, 511
463, 507
465, 506
467, 508
468, 509
470, 510
470, 513
470, 515
471, 517
472, 517
471, 518
469, 519
472, 523
475, 526
475, 528
473, 529
475, 528
478, 527
483, 526
490, 524
494, 521
499, 518
505, 518
510, 518
515, 518
524, 524
528, 526
550, 533
651, 570
815, 635
932, 681
1017, 717
1076, 745
1114, 770
1140, 788
1155, 802
1165, 811
1171, 811
1174, 808
1170, 802
1167, 794
1164, 788
1162, 785
1160, 783
1158, 779
1157, 775
1156, 771
1155, 766
1153, 762
1151, 759
1149, 757
1146, 756
1141, 752
1137, 750
1133, 748
1133, 747
1136, 746
1143, 741
1153, 735
1160, 730
1168, 725
1176, 720
1184, 715
1190, 710
1195, 706
1199, 702
1202, 699
1202, 694
1201, 690
1201, 686
1203, 680
1204, 676
1205, 672
1210, 666
1215, 662
1218, 659
1222, 654
1227, 647
1231, 641
1235, 635
1238, 630
1240, 626
1242, 619
1244, 613
1245, 606
1246, 602
1246, 599
1246, 598
1239, 602
1236, 603
1231, 603
1227, 603
1222, 603
1218, 602
1215, 598
1213, 594
1210, 590
1209, 586
1209, 582
1210, 579
1211, 579
1213, 578
1215, 575
1214, 575
1213, 575
1213, 572
1215, 568
1215, 566
1216, 561
1216, 556
1216, 550
1216, 545
1216, 541
1217, 538
1220, 535
1232, 528
1250, 520
1269, 507
1282, 499
1288, 492
1293, 487
1296, 484
1296, 484
1296, 484
1296, 483
1296, 481
1296, 477
1295, 473
1294, 469
1292, 465
1285, 459
1278, 454
1271, 450
1263, 443
1255, 439
1248, 434
1242, 428
1238, 423
1233, 418
1232, 412
1231, 408
1231, 405
963, 495
785, 545
658, 565
568, 580
506, 598
463, 615
435, 624
416, 630
400, 634
388, 637
376, 635
369, 634
364, 630
360, 626
354, 620
349, 614
346, 610
345, 607
344, 604
343, 604
343, 605
344, 610
345, 615
346, 619
349, 622
352, 624
354, 622
356, 621
357, 620
357, 621
357, 622
357, 624
357, 625
357, 628
355, 633
354, 636
352, 638
350, 640
349, 641
348, 640
347, 636
346, 632
348, 630
348, 629
356, 629
376, 625
390, 627
399, 628
404, 628
407, 628
408, 629
408, 630
407, 632
406, 634
405, 636
403, 637
401, 638
400, 639
400, 639
400, 639
403, 639
409, 637
417, 635
436, 630
455, 620
469, 614
479, 611
486, 612
489, 617
491, 621
494, 620
496, 619
499, 619
502, 619
505, 620
508, 619
514, 617
520, 616
524, 616
533, 616
540, 614
545, 613
547, 613
546, 615
547, 615
547, 617
547, 618
547, 620
546, 621
546, 622
545, 620
545, 618
520, 600
500, 587
485, 578
474, 571
469, 567
462, 563
459, 562
458, 562
457, 563
455, 564
452, 564
446, 563
439, 559
433, 555
429, 553
425, 551
421, 548
419, 546
418, 546
417, 546
415, 545
414, 544
414, 543
424, 544
436, 546
442, 546
448, 546
453, 545
308, 378
306, 378
305, 378
304, 378
303, 378
309, 376
315, 376
321, 378
326, 378
331, 367
337, 362
349, 373
355, 376
357, 373
360, 377
361, 379
365, 381
364, 381
369, 374
373, 357
382, 352
388, 347
399, 355
406, 361
407, 363
407, 363
409, 364
409, 360
409, 360
409, 357
418, 353
429, 352
438, 352
449, 352
457, 351
461, 349
464, 349
466, 349
467, 349
468, 349
469, 349
470, 348
474, 345
479, 343
485, 340
492, 340
501, 346
509, 353
515, 361
652, 449
720, 479
797, 520
858, 552
915, 580
973, 607
1036, 630
1075, 647
1104, 663
1122, 676
1135, 687
1144, 693
1151, 696
1158, 696
1166, 693
1172, 692
1178, 691
1181, 690
1173, 693
1166, 695
1161, 697
1157, 697
1159, 691
1159, 687
1159, 683
1160, 679
1167, 675
1176, 672
1182, 670
1190, 667
1199, 661
1206, 658
1211, 655
1215, 652
1226, 645
1232, 641
1237, 634
1239, 630
1239, 626
1239, 624
1239, 622
1242, 618
1245, 614
1246, 611
1246, 607
1246, 605
1246, 604
1245, 603
1245, 601
1247, 598
1253, 595
1260, 589
1269, 587
1275, 582
1282, 579
1298, 567
1311, 554
1320, 543
1325, 537
1329, 531
1331, 525
1329, 525
1330, 522
1331, 524
1331, 525
1330, 524
1330, 523
1336, 524
1339, 524
1344, 525
1347, 527
1349, 528
1354, 524
1362, 517
1371, 506
1377, 495
1381, 488
1372, 486
1325, 483
1290, 481
1265, 479
1245, 478
1227, 475
1215, 473
1206, 472
1200, 471
1196, 469
1194, 466
1194, 462
1194, 459
1193, 457
1176, 466
901, 446
710, 430
577, 414
483, 401
417, 395
371, 393
339, 390
317, 390
301, 389
290, 389
282, 388
276, 388
272, 388
269, 389
267, 390
264, 391
257, 395
252, 398
247, 398
242, 398
237, 398
233, 396
230, 395
228, 393
227, 392
227, 392
229, 392
232, 389
234, 388
236, 386
237, 383
238, 380
239, 379
240, 381
239, 383
238, 385
237, 386
233, 384
232, 384
223, 380
216, 377
211, 375
207, 373
203, 373
200, 374
198, 375
198, 380
197, 383
197, 385
197, 387
197, 387
197, 388
197, 384
196, 380
194, 373
194, 354
193, 344
201, 344
216, 340
229, 341
239, 345
249, 352
257, 358
264, 364
270, 367
275, 368
277, 369
279, 369
280, 369
280, 369
281, 370
282, 371
283, 373
283, 373
283, 374
283, 374
283, 374
283, 374
283, 374
282, 374
281, 377
280, 379
288, 379
297, 380
306, 381
313, 382
320, 382
326, 383
331, 384
336, 385
339, 385
345, 386
352, 386
358, 396
353, 379
351, 366
354, 359
362, 365
373, 373
379, 369
384, 368
388, 368
395, 372
399, 378
400, 379
401, 388
402, 393
404, 394
406, 396
407, 398
407, 398
407, 395
407, 392
220, 238
218, 237
217, 236
217, 235
217, 234
217, 234
217, 234
217, 234
218, 232
219, 230
220, 229
220, 229
223, 232
226, 235
228, 238
231, 241
236, 243
243, 245
249, 248
254, 251
257, 254
259, 258
261, 261
263, 259
265, 256
265, 256
264, 258
262, 262
261, 265
259, 269
258, 278
257, 287
255, 295
255, 300
253, 305
253, 307
254, 307
254, 305
254, 303
254, 301
254, 300
253, 300
253, 300
253, 301
253, 301
253, 301
258, 302
466, 372
652, 496
784, 580
892, 643
970, 688
1023, 709
1065, 716
1096, 719
1119, 718
1133, 716
1144, 712
1152, 712
1157, 711
1161, 710
1163, 709
1166, 709
1169, 709
1173, 707
1176, 707
1180, 706
1184, 706
1188, 706
1189, 705
1189, 704
1189, 703
1189, 700
1189, 696
1189, 692
1190, 689
1191, 686
1195, 684
1199, 682
1208, 681
1216, 680
1226, 676
1236, 673
1246, 670
1252, 668
1248, 663
1247, 660
1250, 654
1252, 648
1255, 643
1259, 638
1264, 635
1269, 633
1273, 631
1279, 627
1291, 618
1303, 610
1312, 604
1323, 596
1331, 590
1338, 585
1343, 581
1346, 579
1348, 578
1349, 578
1349, 578
1349, 579
1339, 573
1325, 565
1311, 561
1289, 562
1270, 564
1257, 563
1251, 563
1258, 551
1265, 541
1270, 534
1273, 527
1275, 523
1276, 521
1278, 519
1279, 518
1285, 516
1290, 514
1297, 510
1305, 506
1310, 504
1313, 503
1316, 500
1320, 496
1327, 485
1334, 474
1339, 466
1343, 460
1346, 455
1349, 450
1352, 446
1352, 446
968, 400
724, 366
553, 350
433, 344
348, 340
289, 335
249, 332
221, 329
200, 329
188, 328
180, 327
187, 323
191, 321
198, 318
203, 316
209, 315
213, 315
216, 314
216, 310
216, 307
216, 302
215, 297
215, 295
212, 287
208, 276
208, 273
210, 276
213, 281
161, 385
154, 409
160, 390
160, 384
177, 368
178, 371
193, 337
205, 318
227, 314
241, 311
250, 308
256, 307
259, 308
261, 310
262, 311
263, 311
263, 314
263, 315
263, 314
262, 312
262, 312
261, 314
259, 317
256, 319
254, 321
